2017-04-12 08:43:13.387 [main] INFO  com.gd.MaApplication - Starting MaApplication on YH-20160825WIPY with PID 4476 (E:\ideaProject\command\target\classes started by Administrator in E:\ideaProject\command)
2017-04-12 08:43:13.389 [main] INFO  com.gd.MaApplication - No active profile set, falling back to default profiles: default
2017-04-12 08:43:13.579 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.2.4.Final
2017-04-12 08:43:13.693 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6c284af: startup date [Wed Apr 12 08:43:13 CST 2017]; root of context hierarchy
2017-04-12 08:43:15.210 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$e5ed7c98] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-12 08:43:15.449 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [class org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$2effb2b6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-12 08:43:16.011 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @4953ms
2017-04-12 08:43:16.238 [main] INFO  o.s.b.c.e.j.JettyEmbeddedServletContainerFactory - Server initialized with port: 9090
2017-04-12 08:43:16.240 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.3.14.v20161028
2017-04-12 08:43:16.379 [main] INFO  application - Initializing Spring embedded WebApplicationContext
2017-04-12 08:43:16.380 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2687 ms
2017-04-12 08:43:18.937 [main] INFO  o.s.cache.ehcache.EhCacheManagerFactoryBean - Initializing EhCache CacheManager
2017-04-12 08:43:19.291 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-04-12 08:43:19.291 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-04-12 08:43:19.291 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-04-12 08:43:19.291 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2017-04-12 08:43:19.292 [main] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
2017-04-12 08:43:19.292 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'getMyExceptionTranslationFilter' to: [/*]
2017-04-12 08:43:19.292 [main] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
