2017-04-14 09:40:25.750 [main] INFO  com.gd.MaApplication - Starting MaApplication on YH-20160825WIPY with PID 3232 (E:\ideaProject\command\target\classes started by Administrator in E:\ideaProject\command)
2017-04-14 09:40:25.813 [main] INFO  com.gd.MaApplication - No active profile set, falling back to default profiles: default
2017-04-14 09:40:26.434 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.2.4.Final
2017-04-14 09:40:26.899 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@231f98ef: startup date [Fri Apr 14 09:40:26 CST 2017]; root of context hierarchy
2017-04-14 09:40:29.990 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$ed149126] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-14 09:40:30.286 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [class org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$3626c744] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-14 09:40:31.218 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @10662ms
2017-04-14 09:40:31.511 [main] INFO  o.s.b.c.e.j.JettyEmbeddedServletContainerFactory - Server initialized with port: 9090
2017-04-14 09:40:31.512 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.3.14.v20161028
2017-04-14 09:40:31.726 [main] INFO  application - Initializing Spring embedded WebApplicationContext
2017-04-14 09:40:31.726 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4827 ms
2017-04-14 09:40:34.363 [main] INFO  o.s.cache.ehcache.EhCacheManagerFactoryBean - Initializing EhCache CacheManager
2017-04-14 09:40:34.949 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2017-04-14 09:40:34.950 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2017-04-14 09:40:34.950 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2017-04-14 09:40:34.950 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2017-04-14 09:40:34.951 [main] INFO  o.s.b.w.s.DelegatingFilterProxyRegistrationBean - Mapping filter: 'springSecurityFilterChain' to: [/*]
2017-04-14 09:40:34.951 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'getMyExceptionTranslationFilter' to: [/*]
