2017-04-10 15:57:07.303 [main] INFO  com.gd.MaApplication - Starting MaApplication on YH-20160825WIPY with PID 6440 (E:\ideaProject\command\target\classes started by Administrator in E:\ideaProject\command)
2017-04-10 15:57:07.306 [main] INFO  com.gd.MaApplication - No active profile set, falling back to default profiles: default
2017-04-10 15:57:07.595 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.2.4.Final
2017-04-10 15:57:07.911 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6c284af: startup date [Mon Apr 10 15:57:07 CST 2017]; root of context hierarchy
2017-04-10 15:57:10.532 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$dd012a56] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-10 15:57:10.792 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cache.annotation.ProxyCachingConfiguration' of type [class org.springframework.cache.annotation.ProxyCachingConfiguration$$EnhancerBySpringCGLIB$$26136074] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2017-04-10 15:57:11.485 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @7543ms
2017-04-10 15:57:11.739 [main] INFO  o.s.b.c.e.j.JettyEmbeddedServletContainerFactory - Server initialized with port: 9090
2017-04-10 15:57:11.741 [main] INFO  org.eclipse.jetty.server.Server - jetty-9.3.14.v20161028
2017-04-10 15:57:11.895 [main] INFO  application - Initializing Spring embedded WebApplicationContext
2017-04-10 15:57:11.896 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3985 ms
2017-04-10 15:57:12.248 [main] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
